rule_name,rule_label,fill_mode,horizon_days,signal_date,signal_time,entry_date,entry_price,exit_date,exit_price,return_pct,mae_pct,max_drawdown_pct
intraday_weak_volume_repair,盘中弱势低位-量能修复,next_open,10,20251127,20251127150000,20251128,4.498,20251211,4.572,0.016452,-0.004002,-0.02073
intraday_weak_volume_repair,盘中弱势低位-量能修复,next_open,20,20251127,20251127150000,20251128,4.498,20251225,4.6485,0.033459,-0.015785,-0.044051
intraday_weak_volume_repair,盘中弱势低位-量能修复,same_bar_close,3,20260122,20260122144500,20260122,4.717,20260126,4.736,0.004028,-0.00636,-0.015336
intraday_weak_volume_repair,盘中弱势低位-量能修复,same_bar_close,5,20260122,20260122144500,20260122,4.717,20260128,4.734,0.003604,-0.008056,-0.017017
intraday_weak_volume_repair,盘中弱势低位-量能修复,same_bar_close,10,20260122,20260122144500,20260122,4.717,20260204,4.708,-0.001908,-0.027984,-0.040594
intraday_weak_volume_repair,盘中弱势低位-量能修复,same_bar_close,20,20260122,20260122144500,20260122,4.717,20260226,4.7445,0.00583,-0.027984,-0.040594
intraday_weak_volume_repair,盘中弱势低位-量能修复,next_open,3,20260122,20260122144500,20260123,4.732,20260127,4.726,-0.001268,-0.0112,-0.017017
intraday_weak_volume_repair,盘中弱势低位-量能修复,next_open,5,20260122,20260122144500,20260123,4.732,20260129,4.7735,0.00877,-0.0112,-0.017017
intraday_weak_volume_repair,盘中弱势低位-量能修复,next_open,10,20260122,20260122144500,20260123,4.732,20260205,4.687,-0.00951,-0.031065,-0.040594
intraday_weak_volume_repair,盘中弱势低位-量能修复,next_open,20,20260122,20260122144500,20260123,4.732,20260227,4.7285,-0.00074,-0.031065,-0.040594
intraday_weak_volume_repair,盘中弱势低位-量能修复,same_bar_close,3,20260123,20260123144500,20260123,4.704,20260127,4.726,0.004677,-0.005315,-0.017017
intraday_weak_volume_repair,盘中弱势低位-量能修复,same_bar_close,5,20260123,20260123144500,20260123,4.704,20260129,4.7735,0.014775,-0.005315,-0.017017
intraday_weak_volume_repair,盘中弱势低位-量能修复,same_bar_close,10,20260123,20260123144500,20260123,4.704,20260205,4.687,-0.003614,-0.025298,-0.040594
intraday_weak_volume_repair,盘中弱势低位-量能修复,same_bar_close,20,20260123,20260123144500,20260123,4.704,20260227,4.7285,0.005208,-0.025298,-0.040594
intraday_weak_volume_repair,盘中弱势低位-量能修复,next_open,3,20260123,20260123144500,20260126,4.712,20260128,4.734,0.004669,-0.007003,-0.017017
intraday_weak_volume_repair,盘中弱势低位-量能修复,next_open,5,20260123,20260123144500,20260126,4.712,20260130,4.7345,0.004775,-0.014856,-0.028667
intraday_weak_volume_repair,盘中弱势低位-量能修复,next_open,10,20260123,20260123144500,20260126,4.712,20260206,4.67,-0.008913,-0.026952,-0.040594
intraday_weak_volume_repair,盘中弱势低位-量能修复,next_open,20,20260123,20260123144500,20260126,4.712,20260302,4.741,0.006154,-0.026952,-0.040594
intraday_weak_volume_repair,盘中弱势低位-量能修复,same_bar_close,3,20260202,20260202131000,20260202,4.657,20260204,4.708,0.010951,-0.015461,-0.028396
intraday_weak_volume_repair,盘中弱势低位-量能修复,same_bar_close,5,20260202,20260202131000,20260202,4.657,20260206,4.67,0.002791,-0.015461,-0.028396
intraday_weak_volume_repair,盘中弱势低位-量能修复,same_bar_close,10,20260202,20260202131000,20260202,4.657,20260213,4.6925,0.007623,-0.015461,-0.028396
intraday_weak_volume_repair,盘中弱势低位-量能修复,same_bar_close,20,20260202,20260202131000,20260202,4.657,20260309,4.6335,-0.005046,-0.020829,-0.045626
intraday_weak_volume_repair,盘中弱势低位-量能修复,next_open,3,20260202,20260202131000,20260203,4.64,20260205,4.687,0.010129,-0.011853,-0.017781
intraday_weak_volume_repair,盘中弱势低位-量能修复,next_open,5,20260202,20260202131000,20260203,4.64,20260209,4.7285,0.019073,-0.011853,-0.021024
intraday_weak_volume_repair,盘中弱势低位-量能修复,next_open,10,20260202,20260202131000,20260203,4.64,20260224,4.726,0.018534,-0.011853,-0.021024
intraday_weak_volume_repair,盘中弱势低位-量能修复,next_open,20,20260202,20260202131000,20260203,4.64,20260310,4.686,0.009914,-0.017241,-0.045626
intraday_weak_volume_repair,盘中弱势低位-量能修复,same_bar_close,3,20260323,20260323130500,20260323,4.488,20260325,4.5465,0.013035,-0.018494,-0.029094
intraday_weak_volume_repair,盘中弱势低位-量能修复,same_bar_close,5,20260323,20260323130500,20260323,4.488,20260327,4.519,0.006907,-0.018494,-0.029094
intraday_weak_volume_repair,盘中弱势低位-量能修复,same_bar_close,10,20260323,20260323130500,20260323,4.488,20260403,4.48,-0.001783,-0.018494,-0.029094
intraday_weak_volume_repair,盘中弱势低位-量能修复,same_bar_close,20,20260323,20260323130500,20260323,4.488,20260420,4.771,0.063057,-0.018494,-0.029094
intraday_weak_volume_repair,盘中弱势低位-量能修复,next_open,3,20260323,20260323130500,20260324,4.463,20260326,4.5175,0.012212,-0.012996,-0.016741
intraday_weak_volume_repair,盘中弱势低位-量能修复,next_open,5,20260323,20260323130500,20260324,4.463,20260330,4.5025,0.008851,-0.012996,-0.022862
intraday_weak_volume_repair,盘中弱势低位-量能修复,next_open,10,20260323,20260323130500,20260324,4.463,20260407,4.458,-0.00112,-0.012996,-0.02594
intraday_weak_volume_repair,盘中弱势低位-量能修复,next_open,20,20260323,20260323130500,20260324,4.463,20260421,4.781,0.071253,-0.012996,-0.02594
intraday_weak_volume_repair,盘中弱势低位-量能修复,same_bar_close,3,20260326,20260326132000,20260326,4.504,20260330,4.5025,-0.000333,-0.013099,-0.022432
intraday_weak_volume_repair,盘中弱势低位-量能修复,same_bar_close,5,20260326,20260326132000,20260326,4.504,20260401,4.538,0.007549,-0.013099,-0.022432
intraday_weak_volume_repair,盘中弱势低位-量能修复,same_bar_close,10,20260326,20260326132000,20260326,4.504,20260409,4.579,0.016652,-0.016208,-0.025511
intraday_weak_volume_repair,盘中弱势低位-量能修复,same_bar_close,20,20260326,20260326132000,20260326,4.504,20260423,4.8175,0.069605,-0.016208,-0.025511
intraday_weak_volume_repair,盘中弱势低位-量能修复,next_open,3,20260326,20260326132000,20260327,4.45,20260331,4.496,0.010337,-0.001124,-0.018764
intraday_weak_volume_repair,盘中弱势低位-量能修复,next_open,5,20260326,20260326132000,20260327,4.45,20260402,4.5075,0.012921,-0.001124,-0.018764
intraday_weak_volume_repair,盘中弱势低位-量能修复,next_open,10,20260326,20260326132000,20260327,4.45,20260410,4.653,0.045618,-0.00427,-0.024439
intraday_weak_volume_repair,盘中弱势低位-量能修复,next_open,20,20260326,20260326132000,20260327,4.45,20260424,4.79,0.076404,-0.00427,-0.024439
intraday_weak_volume_repair,盘中弱势低位-量能修复,same_bar_close,3,20260403,20260403131500,20260403,4.456,20260408,4.603,0.032989,-0.00561,-0.018897
intraday_weak_volume_repair,盘中弱势低位-量能修复,same_bar_close,5,20260403,20260403131500,20260403,4.456,20260410,4.653,0.04421,-0.00561,-0.018897
intraday_weak_volume_repair,盘中弱势低位-量能修复,same_bar_close,10,20260403,20260403131500,20260403,4.456,20260417,4.7445,0.064744,-0.00561,-0.018897
intraday_weak_volume_repair,盘中弱势低位-量能修复,next_open,3,20260403,20260403131500,20260407,4.455,20260409,4.579,0.027834,-0.005387,-0.018897
intraday_weak_volume_repair,盘中弱势低位-量能修复,next_open,5,20260403,20260403131500,20260407,4.455,20260413,4.656,0.045118,-0.005387,-0.018897
intraday_weak_volume_repair,盘中弱势低位-量能修复,next_open,10,20260403,20260403131500,20260407,4.455,20260420,4.771,0.070932,-0.005387,-0.018897
