rule_name,rule_label,fill_mode,horizon_days,signal_idx,entry_idx,exit_idx,signal_date,entry_date,entry_price,exit_date,exit_price,return_pct,mae_pct,mfe_pct,max_drawdown_pct,pre_drawdown_from_high_10,pre_close_vs_ma10,pre_rsi6,day_close_in_range,day_return,m5_low_pos_ratio,m5_volume_ratio_after_low,pre_close_vs_ma5
stat_core,统计核心规则,next_open,20,144,145,164,20251127,20251128,4.498,20251225,4.6485,0.033459,-0.015785,0.034682,-0.044051,-0.047101,-0.00887,37.219731,0.071429,-0.000888,0.978723,1.707972,
stat_core,统计核心规则,research_midpoint,3,182,182,184,20260122,20260122,4.715,20260126,4.736,0.004454,-0.005938,0.009544,-0.015336,-0.027468,-0.003959,22.077922,0.421053,-0.000634,0.489362,0.019236,
stat_core,统计核心规则,research_midpoint,5,182,182,186,20260122,20260122,4.715,20260128,4.734,0.00403,-0.007635,0.009544,-0.017017,-0.027468,-0.003959,22.077922,0.421053,-0.000634,0.489362,0.019236,
stat_core,统计核心规则,research_midpoint,10,182,182,191,20260122,20260122,4.715,20260204,4.708,-0.001485,-0.027572,0.013574,-0.040594,-0.027468,-0.003959,22.077922,0.421053,-0.000634,0.489362,0.019236,
stat_core,统计核心规则,research_midpoint,20,182,182,201,20260122,20260122,4.715,20260226,4.7445,0.006257,-0.027572,0.013574,-0.040594,-0.027468,-0.003959,22.077922,0.421053,-0.000634,0.489362,0.019236,
stat_core,统计核心规则,next_open,3,182,183,185,20260122,20260123,4.732,20260127,4.726,-0.001268,-0.0112,0.005917,-0.017017,-0.027468,-0.003959,22.077922,0.421053,-0.000634,0.489362,0.019236,
stat_core,统计核心规则,next_open,5,182,183,187,20260122,20260123,4.732,20260129,4.7735,0.00877,-0.0112,0.009932,-0.017017,-0.027468,-0.003959,22.077922,0.421053,-0.000634,0.489362,0.019236,
stat_core,统计核心规则,next_open,10,182,183,192,20260122,20260123,4.732,20260205,4.687,-0.00951,-0.031065,0.009932,-0.040594,-0.027468,-0.003959,22.077922,0.421053,-0.000634,0.489362,0.019236,
stat_core,统计核心规则,next_open,20,182,183,202,20260122,20260123,4.732,20260227,4.7285,-0.00074,-0.031065,0.009932,-0.040594,-0.027468,-0.003959,22.077922,0.421053,-0.000634,0.489362,0.019236,
stat_core,统计核心规则,research_midpoint,3,183,183,185,20260123,20260123,4.6955,20260127,4.726,0.006496,-0.003514,0.013737,-0.017017,-0.028707,-0.004318,34.0,0.309091,-0.004866,0.914894,0.749906,
stat_core,统计核心规则,research_midpoint,5,183,183,187,20260123,20260123,4.6955,20260129,4.7735,0.016612,-0.003514,0.017783,-0.017017,-0.028707,-0.004318,34.0,0.309091,-0.004866,0.914894,0.749906,
stat_core,统计核心规则,research_midpoint,10,183,183,192,20260123,20260123,4.6955,20260205,4.687,-0.00181,-0.023533,0.017783,-0.040594,-0.028707,-0.004318,34.0,0.309091,-0.004866,0.914894,0.749906,
stat_core,统计核心规则,research_midpoint,20,183,183,202,20260123,20260123,4.6955,20260227,4.7285,0.007028,-0.023533,0.017783,-0.040594,-0.028707,-0.004318,34.0,0.309091,-0.004866,0.914894,0.749906,
stat_core,统计核心规则,next_open,3,183,184,186,20260123,20260126,4.712,20260128,4.734,0.004669,-0.007003,0.010187,-0.017017,-0.028707,-0.004318,34.0,0.309091,-0.004866,0.914894,0.749906,
stat_core,统计核心规则,next_open,5,183,184,188,20260123,20260126,4.712,20260130,4.7345,0.004775,-0.014856,0.014219,-0.028667,-0.028707,-0.004318,34.0,0.309091,-0.004866,0.914894,0.749906,
stat_core,统计核心规则,next_open,10,183,184,193,20260123,20260126,4.712,20260206,4.67,-0.008913,-0.026952,0.014219,-0.040594,-0.028707,-0.004318,34.0,0.309091,-0.004866,0.914894,0.749906,
stat_core,统计核心规则,next_open,20,183,184,203,20260123,20260126,4.712,20260302,4.741,0.006154,-0.026952,0.014219,-0.040594,-0.028707,-0.004318,34.0,0.309091,-0.004866,0.914894,0.749906,
stat_core,统计核心规则,research_midpoint,3,189,189,191,20260202,20260202,4.5955,20260204,4.708,0.02448,-0.002285,0.026874,-0.028396,-0.028667,-0.002942,44.594595,0.070312,-0.023562,0.978723,-0.067215,
stat_core,统计核心规则,research_midpoint,5,189,189,193,20260202,20260202,4.5955,20260206,4.67,0.016212,-0.002285,0.026874,-0.028396,-0.028667,-0.002942,44.594595,0.070312,-0.023562,0.978723,-0.067215,
